comparison,scenario,controller,seed,remaining_uL,seconds,status,violations
baseline,missing,nominal,108350,138.5560,46.9293,completed,
baseline,known,nominal,108367,169.6343,47.2334,completed,
baseline,shifted,nominal,108384,111.1440,47.1490,completed,
baseline,missing,nominal,108401,154.2666,47.1331,completed,
baseline,known,nominal,108418,148.1043,46.9069,completed,
baseline,shifted,nominal,108435,147.5272,47.0517,completed,
baseline,missing,nominal,108452,160.7563,46.8575,completed,
baseline,known,nominal,108469,142.5785,47.2255,completed,
baseline,shifted,nominal,108486,137.8485,46.5721,completed,
baseline,missing,nominal,108503,166.8619,46.7273,completed,
baseline,known,nominal,108520,135.3390,46.9587,completed,
baseline,shifted,nominal,108537,502.5495,25.0349,violated,instrument-collision
baseline,missing,nominal,108554,184.2057,46.9465,completed,
baseline,known,nominal,108571,129.1313,46.8801,completed,
baseline,shifted,nominal,108588,527.6210,25.0278,violated,instrument-collision
baseline,missing,nominal,108605,152.6604,47.1748,completed,
baseline,known,nominal,108622,119.0485,47.0219,completed,
baseline,shifted,nominal,108639,148.1620,47.1050,completed,
baseline,missing,nominal,108656,152.9549,47.1388,completed,
baseline,known,nominal,108673,148.7942,46.7177,completed,
baseline,shifted,nominal,108690,130.5986,47.2523,completed,
optimized,known,nominal,100003,130.6711,48.0603,completed,
optimized,shifted,nominal,100020,146.2392,47.5967,completed,
optimized,missing,nominal,100037,147.1598,47.9786,completed,
optimized,known,nominal,100054,135.6407,48.1190,completed,
optimized,shifted,nominal,100071,542.4180,22.2823,violated,instrument-collision
optimized,missing,nominal,100088,153.2534,48.2595,completed,
optimized,known,nominal,100105,102.1460,47.9448,completed,
optimized,shifted,nominal,100122,731.7011,8.4877,violated,instrument-collision
optimized,missing,nominal,100139,174.1593,48.5003,completed,
optimized,known,nominal,100156,154.9432,47.9592,completed,
optimized,shifted,nominal,100173,128.9876,48.0257,completed,
optimized,missing,nominal,100190,136.3114,48.2262,completed,
optimized,known,nominal,100207,163.3981,47.9626,completed,
optimized,shifted,nominal,100224,152.9161,48.0811,completed,
optimized,missing,nominal,100241,157.4587,48.1671,completed,
optimized,known,nominal,100258,157.7380,48.0832,completed,
optimized,shifted,nominal,100275,157.8054,47.9067,completed,
optimized,missing,nominal,100292,174.1537,48.1560,completed,
optimized,known,nominal,100309,144.4156,47.8572,completed,
optimized,shifted,nominal,100326,625.9558,15.3849,violated,instrument-collision
optimized,missing,nominal,100343,166.9534,47.4957,completed,
optimized,known,nominal,100360,129.3026,48.1766,completed,
optimized,shifted,nominal,100377,116.2950,48.3390,completed,
optimized,missing,nominal,100394,140.8803,48.1589,completed,
optimized,known,nominal,100411,132.7622,48.0641,completed,
optimized,shifted,nominal,100428,150.1111,48.0872,completed,
optimized,missing,nominal,100445,176.3364,47.9988,completed,
optimized,known,nominal,100462,136.4692,48.0603,completed,
optimized,shifted,nominal,100479,137.3297,48.3803,completed,
optimized,missing,nominal,100496,174.1664,48.0652,completed,
optimized,known,nominal,100513,157.1588,47.8833,completed,
optimized,shifted,nominal,100530,147.0864,47.7058,completed,
optimized,missing,nominal,100547,152.4581,47.9459,completed,
optimized,known,nominal,100564,146.2967,48.0883,completed,
optimized,shifted,nominal,100581,133.9869,48.2343,completed,
optimized,missing,nominal,100598,205.9388,47.7557,completed,
optimized,known,nominal,100615,155.7535,48.0401,completed,
optimized,shifted,nominal,100632,128.5660,48.0634,completed,
optimized,missing,nominal,100649,119.2932,47.9498,completed,
optimized,known,nominal,100666,165.1426,48.0909,completed,
optimized,shifted,nominal,100683,117.3309,47.8743,completed,
optimized,missing,nominal,100700,181.2827,47.9903,completed,
optimized,known,nominal,100717,168.2909,47.8060,completed,
optimized,shifted,nominal,100734,139.1563,48.0060,completed,
optimized,missing,nominal,100751,131.1713,48.0295,completed,
optimized,known,nominal,100768,168.4548,47.9629,completed,
optimized,shifted,nominal,100785,151.2803,48.0295,completed,
optimized,missing,nominal,100802,163.5818,47.9426,completed,
optimized,known,nominal,100819,131.1271,48.5008,completed,
optimized,shifted,nominal,100836,244.6586,42.9890,violated,instrument-collision
optimized,missing,nominal,100853,118.0223,48.1660,completed,
optimized,known,nominal,100870,154.4865,47.7743,completed,
optimized,shifted,nominal,100887,157.4872,48.1641,completed,
optimized,missing,nominal,100904,156.9991,47.8480,completed,
optimized,known,nominal,100921,118.8889,48.3705,completed,
optimized,shifted,nominal,100938,172.0255,48.2386,completed,
optimized,missing,nominal,100955,158.3190,47.7701,completed,
optimized,known,nominal,100972,196.6782,48.2027,completed,
optimized,shifted,nominal,100989,128.2485,48.0252,completed,
optimized,missing,nominal,101006,180.5576,47.7551,completed,
optimized,known,nominal,101023,168.2171,48.3340,completed,
optimized,shifted,nominal,101040,163.0354,47.8143,completed,
optimized,missing,nominal,101057,141.9099,47.7374,completed,
optimized,known,nominal,101074,122.7021,48.1181,completed,
optimized,shifted,nominal,101091,177.8767,48.2898,completed,
optimized,missing,nominal,101108,131.1536,48.0683,completed,
optimized,known,nominal,101125,154.8960,47.8858,completed,
optimized,shifted,nominal,101142,134.2986,47.9776,completed,
optimized,missing,nominal,101159,154.3522,48.0564,completed,
optimized,known,nominal,101176,165.6247,48.1090,completed,
optimized,shifted,nominal,101193,867.4713,1.5804,violated,instrument-collision
optimized,missing,nominal,101210,176.3597,48.2511,completed,
optimized,known,nominal,101227,145.8197,47.9868,completed,
optimized,shifted,nominal,101244,659.3031,15.3865,violated,instrument-collision
optimized,missing,nominal,101261,120.8558,48.1325,completed,
optimized,known,nominal,101278,150.1554,48.0270,completed,
optimized,shifted,nominal,101295,131.7126,47.8236,completed,
optimized,missing,nominal,101312,145.1348,48.1626,completed,
optimized,known,nominal,101329,151.4503,48.0171,completed,
optimized,shifted,nominal,101346,673.0788,15.3866,violated,instrument-collision
optimized,missing,nominal,101363,138.5380,48.0374,completed,
optimized,known,nominal,101380,127.4500,47.8428,completed,
optimized,shifted,nominal,101397,138.0884,47.9771,completed,
optimized,missing,nominal,101414,128.1508,47.9477,completed,
optimized,known,nominal,101431,112.1300,48.1268,completed,
optimized,shifted,nominal,101448,175.5475,47.9483,completed,
optimized,missing,nominal,101465,172.9265,47.7488,completed,
optimized,known,nominal,101482,155.2971,47.9920,completed,
optimized,shifted,nominal,101499,126.5395,48.0792,completed,
optimized,missing,nominal,101516,174.4717,47.8415,completed,
optimized,known,nominal,101533,115.9948,48.1033,completed,
optimized,shifted,nominal,101550,155.4273,48.1219,completed,
optimized,missing,nominal,101567,148.9481,47.8987,completed,
optimized,known,nominal,101584,152.5084,48.0841,completed,
optimized,shifted,nominal,101601,138.6780,47.8538,completed,
optimized,missing,nominal,101618,128.7710,48.2393,completed,
optimized,known,nominal,101635,118.1794,48.2854,completed,
optimized,shifted,nominal,101652,135.7233,48.1428,completed,
optimized,missing,nominal,101669,140.6684,47.7984,completed,
optimized,known,nominal,101686,140.6494,47.9087,completed,
optimized,shifted,nominal,101703,139.4792,48.2237,completed,
optimized,missing,nominal,101720,156.3249,47.8694,completed,
optimized,known,nominal,101737,174.8622,47.7310,completed,
optimized,shifted,nominal,101754,123.7850,48.1741,completed,
optimized,missing,nominal,101771,133.2117,48.1716,completed,
optimized,known,nominal,101788,172.7665,47.8779,completed,
optimized,shifted,nominal,101805,135.1421,47.8187,completed,
optimized,missing,nominal,101822,131.7249,47.6937,completed,
optimized,known,nominal,101839,123.0334,48.3204,completed,
optimized,shifted,nominal,101856,452.9779,29.1901,violated,instrument-collision
optimized,missing,nominal,101873,139.1017,48.1183,completed,
optimized,known,nominal,101890,153.6357,47.9680,completed,
optimized,shifted,nominal,101907,150.3936,48.0970,completed,
optimized,missing,nominal,101924,133.6711,47.9731,completed,
optimized,known,nominal,101941,139.4594,48.1361,completed,
optimized,shifted,nominal,101958,166.6121,47.8701,completed,
optimized,missing,nominal,101975,135.6636,47.8478,completed,
optimized,known,nominal,101992,137.2411,48.1199,completed,
optimized,shifted,nominal,102009,177.4619,47.8432,completed,
optimized,missing,nominal,102026,161.3171,48.1208,completed,
optimized,known,nominal,102043,143.0031,47.9509,completed,
optimized,shifted,nominal,102060,845.3720,1.5819,violated,instrument-collision
optimized,missing,nominal,102077,156.5226,47.7447,completed,
optimized,known,nominal,102094,166.3840,48.1640,completed,
optimized,shifted,nominal,102111,123.6715,48.0740,completed,
optimized,missing,nominal,102128,168.0549,47.7776,completed,
optimized,known,nominal,102145,186.1686,47.9796,completed,
optimized,shifted,nominal,102162,137.4304,47.8662,completed,
optimized,missing,nominal,102179,153.2017,47.8538,completed,
optimized,known,nominal,102196,109.7599,47.9961,completed,
optimized,shifted,nominal,102213,148.8318,48.1167,completed,
optimized,missing,nominal,102230,164.4152,47.8806,completed,
optimized,known,nominal,102247,173.8270,47.9218,completed,
optimized,shifted,nominal,102264,145.4671,48.0871,completed,
optimized,missing,nominal,102281,162.0253,47.8272,completed,
optimized,known,nominal,102298,124.3062,47.9509,completed,
optimized,shifted,nominal,102315,139.5655,48.2840,completed,
optimized,missing,nominal,102332,149.2215,48.0805,completed,
optimized,known,nominal,102349,145.2279,47.8996,completed,
optimized,shifted,nominal,102366,142.9510,47.7569,completed,
optimized,missing,nominal,102383,150.2366,48.1602,completed,
optimized,known,nominal,102400,156.3655,48.1050,completed,
optimized,shifted,nominal,102417,532.7456,22.2824,violated,instrument-collision
optimized,missing,nominal,102434,103.6213,47.9887,completed,
optimized,known,nominal,102451,134.5435,48.0196,completed,
optimized,shifted,nominal,102468,181.3854,48.1175,completed,
optimized,missing,nominal,102485,129.0171,48.1256,completed,
optimized,known,nominal,102502,160.3705,47.7949,completed,
optimized,shifted,nominal,102519,161.3837,48.0170,completed,
optimized,missing,nominal,102536,135.1153,47.9504,completed,
optimized,known,nominal,102553,143.9150,47.9573,completed,
optimized,shifted,nominal,102570,160.1645,48.1942,completed,
optimized,missing,nominal,102587,152.5455,47.9391,completed,
optimized,known,nominal,102604,154.3191,48.1571,completed,
optimized,shifted,nominal,102621,194.3945,47.9906,completed,
optimized,missing,nominal,102638,118.6979,48.1659,completed,
optimized,known,nominal,102655,177.4284,47.9314,completed,
optimized,shifted,nominal,102672,113.4806,48.1032,completed,
optimized,missing,nominal,102689,143.8614,48.0857,completed,
optimized,known,nominal,102706,173.8427,47.8546,completed,
optimized,shifted,nominal,102723,148.6168,48.0299,completed,
optimized,missing,nominal,102740,142.0393,48.2578,completed,
optimized,known,nominal,102757,150.6591,48.0252,completed,
optimized,shifted,nominal,102774,166.7406,47.8642,completed,
optimized,missing,nominal,102791,139.0011,47.9844,completed,
optimized,known,nominal,102808,138.2016,47.8955,completed,
optimized,shifted,nominal,102825,853.6140,1.5812,violated,instrument-collision
optimized,missing,nominal,102842,173.6031,48.1613,completed,
optimized,known,nominal,102859,158.2744,48.0264,completed,
optimized,shifted,nominal,102876,151.2314,47.8817,completed,
optimized,missing,nominal,102893,136.4762,48.0316,completed,
optimized,known,nominal,102910,155.3459,47.7952,completed,
optimized,shifted,nominal,102927,150.2000,48.1150,completed,
optimized,missing,nominal,102944,147.7676,47.6857,completed,
optimized,known,nominal,102961,154.0513,48.1566,completed,
optimized,shifted,nominal,102978,155.8336,47.8678,completed,
optimized,missing,nominal,102995,160.4884,48.2942,completed,
optimized,known,nominal,103012,139.5965,48.0592,completed,
optimized,shifted,nominal,103029,135.6180,47.9645,completed,
optimized,missing,nominal,103046,160.3143,48.1277,completed,
optimized,known,nominal,103063,145.0816,47.9485,completed,
optimized,shifted,nominal,103080,726.5156,8.4824,violated,instrument-collision
optimized,missing,nominal,103097,133.8119,48.0985,completed,
optimized,known,nominal,103114,174.6889,47.9787,completed,
optimized,shifted,nominal,103131,137.4127,48.3816,completed,
optimized,missing,nominal,103148,142.3953,47.8650,completed,
optimized,known,nominal,103165,151.8404,47.8995,completed,
optimized,shifted,nominal,103182,164.1929,47.6898,completed,
optimized,missing,nominal,103199,166.9676,47.7408,completed,
optimized,known,nominal,103216,147.3212,48.2556,completed,
optimized,shifted,nominal,103233,358.9665,36.0876,violated,instrument-collision
optimized,missing,nominal,103250,145.9620,47.7532,completed,
optimized,known,nominal,103267,174.2996,48.0406,completed,
optimized,shifted,nominal,103284,407.6860,29.1855,violated,instrument-collision
optimized,missing,nominal,103301,145.8593,47.7910,completed,
optimized,known,nominal,103318,153.4592,48.0691,completed,
optimized,shifted,nominal,103335,131.8472,47.7642,completed,
optimized,missing,nominal,103352,152.2516,47.5688,completed,
optimized,known,nominal,103369,137.7432,48.3507,completed,
optimized,shifted,nominal,103386,114.1955,48.0183,completed,
optimized,missing,nominal,103403,142.3342,48.4070,completed,
optimized,known,nominal,103420,131.2810,47.9110,completed,
optimized,shifted,nominal,103437,132.3189,48.1329,completed,
optimized,missing,nominal,103454,140.8333,48.4206,completed,
optimized,known,nominal,103471,159.9866,48.0613,completed,
optimized,shifted,nominal,103488,150.7678,47.8981,completed,
optimized,missing,nominal,103505,147.9594,47.9237,completed,
optimized,known,nominal,103522,169.7920,48.0134,completed,
optimized,shifted,nominal,103539,109.0720,48.0041,completed,
optimized,missing,nominal,103556,140.9594,48.1605,completed,
optimized,known,nominal,103573,201.0550,48.1081,completed,
optimized,shifted,nominal,103590,160.3861,47.7582,completed,
optimized,missing,nominal,103607,121.1491,48.1014,completed,
optimized,known,nominal,103624,125.5501,48.1542,completed,
optimized,shifted,nominal,103641,116.8769,47.9263,completed,
optimized,missing,nominal,103658,199.8832,48.0221,completed,
optimized,known,nominal,103675,167.6471,47.9097,completed,
optimized,shifted,nominal,103692,144.2883,47.9919,completed,
optimized,missing,nominal,103709,131.6978,47.9881,completed,
optimized,known,nominal,103726,152.5311,47.4612,completed,
optimized,shifted,nominal,103743,155.9850,47.7272,completed,
optimized,missing,nominal,103760,147.0548,48.0160,completed,
optimized,known,nominal,103777,123.6596,47.8752,completed,
optimized,shifted,nominal,103794,129.7946,48.0238,completed,
optimized,missing,nominal,103811,206.8225,47.7598,completed,
optimized,known,nominal,103828,145.1629,47.8536,completed,
